tstamp	latitude	longitude	speed	trip_id
2023-01-17 17:54:54	45.519248	-122.678397	0.8	239926204
2023-01-17 17:54:59	45.51938	-122.678323	3.2	239926204
2023-01-17 17:56:04	45.520233	-122.677922	1.52	239926204
2023-01-17 17:56:19	45.520872	-122.67752	5.07	239926204
2023-01-17 17:56:34	45.521495	-122.677187	5	239926204
2023-01-17 17:57:09	45.522747	-122.676528	4.14	239926204
2023-01-17 17:58:49	45.52362	-122.676418	0.93	239926204
2023-01-17 17:59:04	45.524322	-122.676418	5	239926204
2023-01-17 17:59:24	45.524703	-122.676445	2.15	239926204
2023-01-17 17:59:39	45.525172	-122.676413	3.33	239926204
2023-01-17 17:59:49	45.525207	-122.675803	4.7	239926204
2023-01-17 18:00:19	45.525215	-122.675307	1.33	239926204
2023-01-17 18:02:04	45.526375	-122.670732	4.23	239926204
2023-01-17 18:02:09	45.526808	-122.670633	9.8	239926204
2023-01-17 18:03:34	45.529673	-122.666162	6.6	239926204
2023-01-17 18:04:24	45.530332	-122.6666	2.38	239926204
2023-01-17 18:05:29	45.530743	-122.665043	2.14	239926204
2023-01-17 18:05:54	45.53074	-122.664897	0.4	239926204
2023-01-17 18:06:09	45.530748	-122.663657	6.6	239926204
2023-01-17 18:06:19	45.530997	-122.662838	6.5	239926204
2023-01-17 18:07:44	45.531448	-122.660872	2	239926204
2023-01-17 18:08:34	45.531467	-122.657978	4.5	239926204
2023-01-17 18:09:04	45.53141	-122.654147	9.77	239926204
2023-01-17 18:10:29	45.53143	-122.650505	3.38	239926204
2023-01-17 18:12:38	45.532797	-122.649782	1.85	239926204
2023-01-17 18:12:48	45.533427	-122.650403	9	239926204
2023-01-17 18:13:33	45.534562	-122.650405	2.69	239926204
2023-01-17 18:14:58	45.538535	-122.650453	5.14	239926204
2023-01-17 18:15:54	45.541657	-122.650445	6.14	239926204
2023-01-17 18:16:40	45.545075	-122.650407	7.98	239926204
2023-01-17 18:16:55	45.545337	-122.650422	2.4	239926204
2023-01-17 18:17:15	45.546993	-122.650415	8.65	239926204
2023-01-17 18:18:05	45.549123	-122.6504	4.68	239926204
