tstamp	latitude	longitude	speed	trip_id
2023-01-16 10:21:03	45.528448	-122.839588	3.7	239243722
2023-01-16 10:21:08	45.528897	-122.839673	7.6	239243722
2023-01-16 10:21:13	45.529288	-122.839828	9.3	239243722
2023-01-16 10:21:18	45.529422	-122.839908	5.61	239243722
2023-01-16 10:21:38	45.529565	-122.839927	2.43	239243722
2023-01-16 10:21:43	45.529798	-122.839605	7.6	239243722
2023-01-16 10:21:48	45.530023	-122.839132	3.4	239243722
2023-01-16 10:21:53	45.530173	-122.838842	5	239243722
2023-01-16 10:21:58	45.530217	-122.838752	3.18	239243722
2023-01-16 10:22:18	45.53027	-122.838558	1.1	239243722
2023-01-16 10:22:23	45.530175	-122.837973	3.65	239243722
2023-01-16 10:22:28	45.529973	-122.83714	4.29	239243722
2023-01-16 10:22:33	45.529683	-122.836103	17.6	239243722
2023-01-16 10:22:38	45.529333	-122.835002	14.35	239243722
2023-01-16 10:22:43	45.528945	-122.833868	17.3	239243722
2023-01-16 10:22:48	45.528543	-122.832722	19.6	239243722
2023-01-16 10:22:53	45.52811	-122.83154	20.2	239243722
2023-01-16 10:22:58	45.527662	-122.830352	20.8	239243722
2023-01-16 10:23:03	45.527202	-122.829127	20.93	239243722
2023-01-16 10:23:08	45.526742	-122.827918	18.93	239243722
2023-01-16 10:23:13	45.526282	-122.826712	21.4	239243722
2023-01-16 10:23:18	45.525797	-122.82544	21.6	239243722
2023-01-16 10:23:23	45.525308	-122.824155	22.4	239243722
2023-01-16 10:23:28	45.5248	-122.82281	22.07	239243722
2023-01-16 10:23:33	45.524268	-122.821415	24.6	239243722
2023-01-16 10:23:38	45.523717	-122.81996	24.6	239243722
2023-01-16 10:23:43	45.523135	-122.81846	26.2	239243722
2023-01-16 10:23:48	45.522562	-122.816947	26.8	239243722
2023-01-16 10:23:53	45.521987	-122.815435	26.6	239243722
2023-01-16 10:23:58	45.521417	-122.813925	26.6	239243722
2023-01-16 10:24:03	45.520848	-122.812427	25.51	239243722
2023-01-16 10:24:08	45.520292	-122.810948	26	239243722
2023-01-16 10:24:13	45.519742	-122.809505	25.93	239243722
2023-01-16 10:24:18	45.519208	-122.808105	25.1	239243722
2023-01-16 10:24:23	45.518705	-122.80677	24.2	239243722
2023-01-16 10:24:28	45.518212	-122.80545	23.2	239243722
2023-01-16 10:24:33	45.517702	-122.80411	23.47	239243722
2023-01-16 10:24:38	45.517183	-122.802737	24.2	239243722
2023-01-16 10:24:43	45.516665	-122.801368	25.25	239243722
2023-01-16 10:24:48	45.516147	-122.800005	24	239243722
2023-01-16 10:24:53	45.51564	-122.798668	23.93	239243722
2023-01-16 10:24:58	45.515147	-122.797367	23.4	239243722
2023-01-16 10:25:03	45.51467	-122.796105	22.7	239243722
2023-01-16 10:25:08	45.514215	-122.794875	21.9	239243722
2023-01-16 10:25:13	45.513775	-122.793675	21	239243722
2023-01-16 10:25:18	45.513345	-122.792498	20.6	239243722
2023-01-16 10:25:23	45.512908	-122.791292	21.1	239243722
2023-01-16 10:25:28	45.512465	-122.790063	21.4	239243722
2023-01-16 10:25:33	45.512003	-122.7888	21.6	239243722
2023-01-16 10:25:38	45.511528	-122.787498	22.5	239243722
2023-01-16 10:25:43	45.511052	-122.78615	22.27	239243722
2023-01-16 10:25:48	45.510565	-122.784752	23.8	239243722
2023-01-16 10:25:53	45.510037	-122.783312	23.95	239243722
2023-01-16 10:25:58	45.509495	-122.781817	26	239243722
2023-01-16 10:26:03	45.508937	-122.780288	26.8	239243722
2023-01-16 10:26:08	45.50841	-122.778745	26.6	239243722
2023-01-16 10:26:13	45.507923	-122.777182	26.8	239243722
2023-01-16 10:26:18	45.507485	-122.775592	26.4	239243722
2023-01-16 10:26:23	45.507088	-122.773983	26.1	239243722
2023-01-16 10:26:28	45.506745	-122.772342	26.5	239243722
2023-01-16 10:26:33	45.50644	-122.770688	26.6	239243722
2023-01-16 10:26:38	45.50618	-122.769022	26.42	239243722
2023-01-16 10:26:43	45.505967	-122.767347	26.55	239243722
2023-01-16 10:26:48	45.505792	-122.765662	26.53	239243722
2023-01-16 10:26:53	45.505678	-122.763982	26.4	239243722
2023-01-16 10:26:58	45.505602	-122.76232	26.2	239243722
2023-01-16 10:27:03	45.50557	-122.760672	25.8	239243722
2023-01-16 10:27:08	45.50558	-122.759042	25.4	239243722
2023-01-16 10:27:13	45.50563	-122.757425	25.68	239243722
2023-01-16 10:27:18	45.505725	-122.755825	25.1	239243722
2023-01-16 10:27:23	45.505848	-122.754243	24.8	239243722
2023-01-16 10:27:28	45.506025	-122.752693	24.4	239243722
2023-01-16 10:27:34	45.506278	-122.75082	24.62	239243722
2023-01-16 10:27:39	45.506542	-122.749223	25.05	239243722
2023-01-16 10:27:44	45.50686	-122.74757	26.8	239243722
2023-01-16 10:27:49	45.50723	-122.745928	26.6	239243722
2023-01-16 10:27:54	45.507653	-122.744333	26.35	239243722
2023-01-16 10:27:59	45.508082	-122.742747	26.4	239243722
2023-01-16 10:28:04	45.508477	-122.741152	26.4	239243722
2023-01-16 10:28:09	45.50871	-122.739523	26	239243722
2023-01-16 10:28:14	45.508745	-122.737872	26.02	239243722
2023-01-16 10:28:19	45.508707	-122.736167	26.1	239243722
2023-01-16 10:28:24	45.508665	-122.734435	27	239243722
2023-01-16 10:28:29	45.508683	-122.73271	26.8	239243722
2023-01-16 10:28:34	45.508887	-122.731003	26.9	239243722
2023-01-16 10:28:39	45.509248	-122.729328	26.7	239243722
2023-01-16 10:28:44	45.50952	-122.727668	26.4	239243722
2023-01-16 10:28:49	45.509458	-122.726	26.6	239243722
2023-01-16 10:28:54	45.509057	-122.724567	25.8	239243722
2023-01-16 10:28:59	45.508537	-122.7234	22.6	239243722
2023-01-16 10:29:04	45.508038	-122.722312	22.75	239243722
2023-01-16 10:29:09	45.50768	-122.72125	18	239243722
2023-01-16 10:29:14	45.507432	-122.720263	18.9	239243722
2023-01-16 10:29:19	45.507207	-122.719318	15.4	239243722
2023-01-16 10:29:24	45.506982	-122.718358	15.8	239243722
2023-01-16 10:29:29	45.506742	-122.71731	17.1	239243722
2023-01-16 10:29:34	45.506538	-122.716213	17.3	239243722
2023-01-16 10:29:39	45.506477	-122.715137	16.8	239243722
2023-01-16 10:29:44	45.506572	-122.71406	16.51	239243722
2023-01-16 10:29:49	45.506725	-122.713022	16.85	239243722
2023-01-16 10:29:54	45.506882	-122.711985	16.53	239243722
2023-01-16 10:29:58	45.507058	-122.710955	17.57	239243722
2023-01-16 10:30:03	45.507362	-122.709982	18.33	239243722
2023-01-16 10:30:08	45.507878	-122.70917	17.47	239243722
2023-01-16 10:30:13	45.508555	-122.708572	17.4	239243722
2023-01-16 10:30:18	45.509287	-122.708077	17.9	239243722
2023-01-16 10:30:23	45.510015	-122.707578	18	239243722
2023-01-16 10:30:28	45.510685	-122.706928	17.9	239243722
2023-01-16 10:30:33	45.511215	-122.706145	17.4	239243722
2023-01-16 10:30:38	45.511615	-122.705335	15.9	239243722
2023-01-16 10:30:43	45.511955	-122.704537	14.4	239243722
2023-01-16 10:30:48	45.51227	-122.703792	15.48	239243722
2023-01-16 10:30:53	45.51259	-122.70309	12.8	239243722
2023-01-16 10:30:58	45.51295	-122.702455	12.6	239243722
2023-01-16 10:31:03	45.513353	-122.701937	13.4	239243722
2023-01-16 10:31:08	45.513772	-122.701517	11.5	239243722
2023-01-16 10:31:13	45.51416	-122.701177	11.97	239243722
2023-01-16 10:31:18	45.514537	-122.700843	10.27	239243722
2023-01-16 10:31:23	45.514982	-122.700433	10.9	239243722
2023-01-16 10:31:28	45.51544	-122.699847	11.3	239243722
2023-01-16 10:31:33	45.51574	-122.699197	12.47	239243722
2023-01-16 10:31:38	45.515903	-122.698562	11.93	239243722
2023-01-16 10:31:43	45.515952	-122.69793	9.8	239243722
2023-01-16 10:31:48	45.515927	-122.69731	9.93	239243722
2023-01-16 10:31:53	45.51585	-122.696665	10	239243722
2023-01-16 10:31:58	45.515755	-122.69597	10.8	239243722
2023-01-16 10:32:03	NaN	NaN	10.37	239243722
2023-01-16 10:32:08	45.515505	-122.69461	11.8	239243722
2023-01-16 10:32:13	45.515375	-122.693798	11.47	239243722
2023-01-16 10:32:18	45.515233	-122.692915	13.5	239243722
2023-01-16 10:32:23	45.51507	-122.691913	15	239243722
2023-01-16 10:32:28	45.514913	-122.69085	16.3	239243722
2023-01-16 10:32:33	45.514955	-122.68977	13.24	239243722
2023-01-16 10:32:38	45.515315	-122.688802	16.87	239243722
2023-01-16 10:32:43	45.515897	-122.688158	16.73	239243722
2023-01-16 10:32:48	45.51659	-122.687797	16.47	239243722
2023-01-16 10:32:53	45.517375	-122.687448	16.87	239243722
2023-01-16 10:32:58	45.518245	-122.687027	20.4	239243722
2023-01-16 10:33:03	45.519168	-122.686553	21.8	239243722
2023-01-16 10:33:08	45.520128	-122.686072	20.7	239243722
2023-01-16 10:33:13	45.521113	-122.685642	20.3	239243722
2023-01-16 10:33:18	45.522153	-122.685642	22.9	239243722
2023-01-16 10:33:23	45.523153	-122.686077	22.8	239243722
2023-01-16 10:33:28	45.524127	-122.68654	22.8	239243722
2023-01-16 10:33:33	45.5251	-122.686675	21.4	239243722
2023-01-16 10:33:38	45.526032	-122.686725	20.6	239243722
2023-01-16 10:33:43	45.526985	-122.686763	21	239243722
2023-01-16 10:33:48	45.527907	-122.686802	20	239243722
2023-01-16 10:33:53	45.528755	-122.686832	20.67	239243722
2023-01-16 10:33:58	45.52963	-122.686868	20.8	239243722
2023-01-16 10:34:03	45.530555	-122.686912	19.47	239243722
2023-01-16 10:34:08	45.531483	-122.687023	20.6	239243722
2023-01-16 10:34:13	45.532385	-122.687163	19.8	239243722
2023-01-16 10:34:18	45.533225	-122.687335	19.76	239243722
2023-01-16 10:34:23	45.533973	-122.687858	18.5	239243722
2023-01-16 10:34:28	45.534533	-122.68878	19.47	239243722
2023-01-16 10:34:33	45.534945	-122.689902	19.6	239243722
2023-01-16 10:34:38	45.535353	-122.691053	19.25	239243722
2023-01-16 10:34:43	45.53575	-122.692225	20.2	239243722
2023-01-16 10:34:48	45.536108	-122.693442	19.88	239243722
2023-01-16 10:34:53	45.53641	-122.694703	20.6	239243722
2023-01-16 10:34:58	45.536713	-122.695967	20.6	239243722
2023-01-16 10:35:03	45.537152	-122.697162	20.9	239243722
2023-01-16 10:35:08	45.537947	-122.698082	22	239243722
2023-01-16 10:35:13	45.538942	-122.698408	22.6	239243722
2023-01-16 10:35:18	45.539855	-122.698452	21	239243722
2023-01-16 10:35:23	45.54043	-122.69848	19.94	239243722
2023-01-16 10:35:28	45.540752	-122.698512	12.73	239243722
2023-01-16 10:35:33	45.541173	-122.698752	8.9	239243722
2023-01-16 10:35:38	45.541632	-122.699318	10.75	239243722
2023-01-16 10:35:43	45.542162	-122.700048	15.2	239243722
2023-01-16 10:35:48	45.542675	-122.70081	16.2	239243722
2023-01-16 10:35:53	45.543045	-122.701375	11	239243722
2023-01-16 10:35:58	45.54322	-122.701643	12.15	239243722
2023-01-16 10:36:03	45.543265	-122.701712	1.2	239243722
2023-01-16 10:36:18	45.543283	-122.701738	0.2	239243722
2023-01-16 10:36:23	45.5434	-122.701965	5.4	239243722
2023-01-16 10:36:28	45.543718	-122.702453	11	239243722
2023-01-16 10:36:33	45.544188	-122.703177	8.25	239243722
2023-01-16 10:36:38	45.544565	-122.704223	17.3	239243722
2023-01-16 10:36:43	45.544905	-122.705322	18.2	239243722
2023-01-16 10:36:48	45.545222	-122.706338	17.2	239243722
2023-01-16 10:36:53	45.545542	-122.707363	17.4	239243722
2023-01-16 10:36:58	45.545857	-122.708375	17.68	239243722
2023-01-16 10:37:03	45.546152	-122.70932	16.4	239243722
2023-01-16 10:37:08	45.546463	-122.710323	16.6	239243722
2023-01-16 10:37:13	45.546783	-122.711432	18	239243722
2023-01-16 10:37:18	45.547118	-122.712547	18.7	239243722
2023-01-16 10:37:23	45.547522	-122.713645	19.4	239243722
2023-01-16 10:37:28	45.547943	-122.714785	19.4	239243722
2023-01-16 10:37:33	45.548362	-122.71593	20	239243722
2023-01-16 10:37:38	45.548773	-122.717053	19.8	239243722
2023-01-16 10:37:43	45.549175	-122.718152	13.45	239243722
2023-01-16 10:37:48	45.549582	-122.719252	19.2	239243722
2023-01-16 10:37:53	45.549987	-122.720358	19.4	239243722
2023-01-16 10:37:58	45.550392	-122.721463	19.28	239243722
2023-01-16 10:38:03	45.550785	-122.722572	19.2	239243722
2023-01-16 10:38:08	45.551152	-122.723692	19.2	239243722
2023-01-16 10:38:13	45.551562	-122.72482	18.63	239243722
2023-01-16 10:38:18	45.55202	-122.725943	19.9	239243722
2023-01-16 10:38:23	45.552478	-122.727062	20.1	239243722
2023-01-16 10:38:28	45.552932	-122.728167	19.72	239243722
2023-01-16 10:38:33	45.553382	-122.729267	15.8	239243722
2023-01-16 10:38:38	45.553828	-122.73037	19.8	239243722
2023-01-16 10:38:43	45.554282	-122.731473	19.76	239243722
2023-01-16 10:38:48	45.554733	-122.732572	19.72	239243722
2023-01-16 10:38:53	45.555232	-122.73363	17.8	239243722
2023-01-16 10:38:58	45.555912	-122.734533	20.4	239243722
2023-01-16 10:39:03	45.556582	-122.735482	20.8	239243722
2023-01-16 10:39:08	45.557117	-122.736697	20.8	239243722
2023-01-16 10:39:13	45.55766	-122.737992	22.8	239243722
2023-01-16 10:39:18	45.55838	-122.73907	23.2	239243722
2023-01-16 10:39:23	45.559127	-122.740043	21.27	239243722
2023-01-16 10:39:28	45.55988	-122.741018	22.4	239243722
2023-01-16 10:39:33	45.560632	-122.741992	22.4	239243722
2023-01-16 10:39:38	45.561397	-122.742937	22.4	239243722
2023-01-16 10:39:43	45.562175	-122.743903	22.4	239243722
2023-01-16 10:39:48	45.562953	-122.744875	22.7	239243722
2023-01-16 10:39:53	45.563732	-122.745878	23	239243722
2023-01-16 10:39:58	45.56451	-122.746948	24	239243722
2023-01-16 10:40:03	45.565275	-122.748065	22.96	239243722
2023-01-16 10:40:08	45.566042	-122.749188	24.1	239243722
2023-01-16 10:40:13	45.566802	-122.750322	23.96	239243722
2023-01-16 10:40:18	45.567573	-122.751462	24.4	239243722
2023-01-16 10:40:23	45.568372	-122.752643	24.73	239243722
2023-01-16 10:40:28	45.569165	-122.75382	24.72	239243722
2023-01-16 10:40:33	45.569988	-122.754905	25	239243722
2023-01-16 10:40:38	45.570902	-122.75569	24.75	239243722
2023-01-16 10:40:43	45.571813	-122.75631	22.2	239243722
2023-01-16 10:40:48	45.572655	-122.757063	23.15	239243722
2023-01-16 10:40:53	45.573478	-122.757853	22.4	239243722
2023-01-16 10:40:58	45.574308	-122.758632	21.8	239243722
2023-01-16 10:41:03	45.575148	-122.75941	21.95	239243722
2023-01-16 10:41:08	45.575968	-122.760228	22	239243722
2023-01-16 10:41:13	45.576708	-122.760975	21.4	239243722
2023-01-16 10:41:18	45.57719	-122.761455	20.1	239243722
2023-01-16 10:41:23	45.577382	-122.761638	8.9	239243722
2023-01-16 10:41:25	45.577385	-122.76164	0	239243722
2023-01-16 10:41:28	45.577385	-122.76164	2.5	239243722
2023-01-16 10:41:31	45.577385	-122.76164	0.33	239243722
2023-01-16 10:41:33	45.57741	-122.761667	0.5	239243722
2023-01-16 10:41:38	45.577577	-122.762013	6.4	239243722
2023-01-16 10:41:43	45.577948	-122.76246	10.8	239243722
2023-01-16 10:41:48	45.578412	-122.762935	8.55	239243722
2023-01-16 10:41:53	45.57889	-122.763497	10.05	239243722
2023-01-16 10:41:58	45.579405	-122.764127	14.4	239243722
2023-01-16 10:42:03	45.57993	-122.764777	14.15	239243722
2023-01-16 10:42:08	45.580462	-122.76547	15.4	239243722
2023-01-16 10:42:13	45.581013	-122.766203	16.8	239243722
2023-01-16 10:42:18	45.581558	-122.766943	16.47	239243722
2023-01-16 10:42:23	45.582112	-122.767648	16.4	239243722
2023-01-16 10:42:28	45.582595	-122.768215	15.77	239243722
2023-01-16 10:42:33	45.58288	-122.768542	8	239243722
2023-01-16 10:42:48	45.58298	-122.76863	0.87	239243722
2023-01-16 10:42:53	45.583273	-122.768565	5.07	239243722
2023-01-16 10:42:58	45.583508	-122.768078	9	239243722
2023-01-16 10:43:03	45.58381	-122.767422	12.2	239243722
2023-01-16 10:43:08	45.584173	-122.766653	14.4	239243722
2023-01-16 10:43:13	45.584577	-122.765792	11.52	239243722
2023-01-16 10:43:18	45.584997	-122.764908	16.6	239243722
2023-01-16 10:43:23	45.585418	-122.764015	16.6	239243722
2023-01-16 10:43:28	45.585833	-122.763135	16.4	239243722
2023-01-16 10:43:33	45.58626	-122.762242	16.6	239243722
2023-01-16 10:43:38	45.5867	-122.761315	17.4	239243722
2023-01-16 10:43:43	45.587153	-122.760363	16.71	239243722
2023-01-16 10:43:48	45.587612	-122.759405	18	239243722
2023-01-16 10:43:53	45.588058	-122.758453	17.8	239243722
2023-01-16 10:43:59	45.588602	-122.757318	17.67	239243722
2023-01-16 10:44:05	NaN	NaN	15.5	239243722
2023-01-16 10:44:10	45.589312	-122.755782	12.86	239243722
2023-01-16 10:44:15	45.589395	-122.755613	6.2	239243722
2023-01-16 10:44:50	45.589448	-122.7555	7.5	239243722
2023-01-16 10:44:55	45.589537	-122.755187	0.95	239243722
2023-01-16 10:45:00	45.589423	-122.754717	6.4	239243722
2023-01-16 10:45:05	45.589217	-122.754108	2.6	239243722
2023-01-16 10:45:10	45.589005	-122.753463	10.8	239243722
2023-01-16 10:45:15	45.58879	-122.752815	10.73	239243722
2023-01-16 10:45:20	45.588582	-122.752182	10.12	239243722
2023-01-16 10:45:25	45.588423	-122.751698	7.8	239243722
2023-01-16 10:45:30	45.588228	-122.751577	7.8	239243722
2023-01-16 10:45:35	45.588048	-122.751712	4.6	239243722
2023-01-16 10:45:39	45.588015	-122.75174	6.79	239243722
2023-01-16 10:45:40	45.588015	-122.75174	2.5	239243722
2023-01-16 10:45:45	45.588015	-122.75174	0	239243722
(355 rows)
